hand_prefix,hand_id,type1,type2,type3,currency,table_id,max_table,button_id,my_card_11,my_card_12,my_card_21,my_card_22,my_seat_num,small_blind_id,small_blind_sum,big_blind_id,big_blind_sum,Seat_1_id,Seat_2_id,Seat_3_id,Seat_4_id,Seat_5_id,Seat_6_id
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911460956:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,3,s,6,c,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461000:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,6,h,5,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461040:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,J,h,5,d,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461083:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,A,s,7,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461083:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,A,s,7,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461083:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,A,s,7,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461083:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,A,s,7,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461083:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,A,s,7,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461083:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,A,s,7,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461083:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,A,s,7,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461083:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,A,s,7,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461083:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#1,A,s,7,c,1,SMGVLR_peperonexxx,0.02,Megan01,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461117:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#2,T,s,2,s,1,Megan01,0.02,windbuc,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461194:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,3,h,6,d,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461194:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,3,h,6,d,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461194:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,3,h,6,d,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461194:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,3,h,6,d,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461194:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,3,h,6,d,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461194:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,3,h,6,d,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461194:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#3,3,h,6,d,1,windbuc,0.02,rosy71,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461213:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#4,7,s,K,h,1,rosy71,0.02,shortpez,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461281:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#5,9,c,6,c,1,shortpez,0.02,areacac,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461356:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,T,s,Q,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461356:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,T,s,Q,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461356:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,T,s,Q,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461356:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,T,s,Q,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461356:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,T,s,Q,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461356:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,T,s,Q,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez
Dollaro,#000911461356:,Hold'em No Limit,0.02,0.05,EUR,5586,6-max,#6,T,s,Q,h,1,areacac,0.02,SMGVLR_peperonexxx,0.05,areacac,SMGVLR_peperonexxx,Megan01,windbuc,rosy71,shortpez